html_file,table_num,属性名,説明,属性の型
KsjTmplt-P09.html,1,収容人数,各3次メッシュ内の総収容人数,整数型　（Integer）
KsjTmplt-P09.html,1,客室数,各3次メッシュ内の総客室数,整数型　（Integer）
KsjTmplt-P11.html,1,地点,バス停留所の位置,点型（GM_Point）
KsjTmplt-P11.html,1,バス停名,バス停留所の名称,文字列型
KsjTmplt-P11.html,1,バス区分,バス路線の運行形態による区分,コードリスト「バス区分コード」
KsjTmplt-P11.html,1,事業者名,バス路線を運営する事業者名（コミュニティバスは自治体名,文字列型
KsjTmplt-P11.html,1,バス系統,バス路線の系統番号・系統名。系統が未整備であれば路線名・事業者名と連番。,文字列型
KsjTmplt-P12-v2_2.html,1,観光資源（面）,原典資料に示される地物の空間範囲が面的なもの（「原野」「湖沼」「湿原」「社寺」「城跡・城郭」「庭園・公園」「島」「岬」「歴史景観」等）,曲面型（GM_Surface）
KsjTmplt-P12-v2_2.html,1,観光資源（線）,原典資料に示される地物の空間範囲が線的なもの（河川、海岸、峡谷等）,線型（GM_Curve）
KsjTmplt-P12-v2_2.html,1,観光資源（点）,原典資料に示される地物の中心部や中心点とみなされる地点,点型（GM_Point）
KsjTmplt-P12-v2_2.html,2,"観光資源_ID
（P12_001）
※観光資源_IDはシェープファイルのみ",観光資源ごとの整理番号,整数型（Integer）
KsjTmplt-P12-v2_2.html,2,"観光資源名
（P12_002）",観光資源の代表的名称,文字列型（CharacterString）
KsjTmplt-P12-v2_2.html,2,"都道府県コード
（P12_003）",観光資源が属する都道府県の都道府県コ−ド,コードリスト「都道府県コード」
KsjTmplt-P12-v2_2.html,2,"行政コード
（P12_004）",観光資源が属する市区町村の市区町村コ−ド,コードリスト「行政コード」
KsjTmplt-P12-v2_2.html,2,"種別名称
（P12_005）",観光資源の種別名,文字列型（CharacterString）
KsjTmplt-P12-v2_2.html,2,"所在地住所
（P12_006）",観光資源の平成26（2014）年3月時点の所在地住所,文字列型（CharacterString）
KsjTmplt-P12-v2_2.html,2,"観光資源分類コード
（P12_007）",観光資源の中分類に該当する区分,コードリスト「観光資源分類コード」
KsjTmplt-P13.html,1,地点,都市公園の中心位置を示す地点,点型(GM_Point)
KsjTmplt-P13.html,1,管理都道府県・整備局(P13_001),管轄団体名（都道府県・地方整備局）,文字列型(CharacterString)
KsjTmplt-P13.html,1,管理市区町村(P13_002),管理団体名（市区町村）,文字列型(CharacterString)
KsjTmplt-P13.html,1,公園名(P13_003),都市公園の名称,文字列型(CharacterString)
KsjTmplt-P13.html,1,公園種別(P13_004),公園種別コード,コードリスト「公園種別コード」
KsjTmplt-P13.html,1,所在地都道府県名(P13_005),都市公園の所在地名（都道府県）,文字列型(CharacterString)
KsjTmplt-P13.html,1,所在地市区町村名(P13_006),都市公園の所在地名（市区町村）,文字列型(CharacterString)
KsjTmplt-P13.html,1,供用開始年(P13_007),供用開始した年（西暦）,時間型(TM_Instant)
KsjTmplt-P13.html,1,供用済面積(P13_008),供用開始最終開設面積（m2）,十進数型(Decimal)
KsjTmplt-P13.html,1,都市計画決定(P13_009),都市計画決定コード,コードリスト「都市計画決定コード」（０＝未確認、１＝決定、２＝未決定）
KsjTmplt-P13.html,1,備考(P13_010),都市公園に関する備考,文字列型(CharacterString)
KsjTmplt-P14.html,1,福祉施設,当該施設の位置,点型（GM_Point）
KsjTmplt-P14.html,1,都道府県名(P14_001),当該施設が所在する都道府県名,文字型
KsjTmplt-P14.html,1,市区町村名(P14_002),当該施設が所在する市区町村名,文字型
KsjTmplt-P14.html,1,所在地(P14_003),当該施設の所在地から市区町村名を省いた所在地,文字型
KsjTmplt-P14.html,1,公共施設大分類(P14_004),施設の用途による大分類,コードリスト「公共施設大分類コード」
KsjTmplt-P14.html,1,公共施設小分類(P14_005),施設の用途による小分類,コードリスト「公共施設小分類コード」
KsjTmplt-P14.html,1,福祉施設細分類(P14_006),施設の用途による細分類,コードリスト「福祉施設細分類コード」
KsjTmplt-P14.html,1,名称(P14_007),当該施設の正式名称,文字型
KsjTmplt-P14.html,1,管理者(P14_008),施設の管理者を区分する為のコード,コードリスト「管理者コード」の第2.0版を参照
KsjTmplt-P14.html,1,定員(P14_009),施設の定員(人),文字型
KsjTmplt-P14.html,1,原典資料名(P14_010),位置座標の取得に利用した原典資料の名称,文字型
KsjTmplt-P14.html,1,主題属性取得資料名(P14_011),取得した施設の情報が掲載されている資料名,文字型
KsjTmplt-P15.html,1,地点,一般廃棄物処理施設の中心位置を示す地点。,点型(GM_Point)
KsjTmplt-P15.html,1,施設名称(P15_001),廃棄物処理施設の名称,文字列型(CharacterString)
KsjTmplt-P15.html,1,地方公共団体名(P15_002),廃棄物処理施設の管理地方公共団体名,文字列型(CharacterString)
KsjTmplt-P15.html,1,施設種別(P15_003),施設種別コード,コードリスト「施設種別コード」
KsjTmplt-P15.html,1,施設タイプ(P15_004),廃棄物処理施設の種類,文字列型(CharacterString)
KsjTmplt-P15.html,1,処理能力（t/日）(P15_005),廃棄物処理能力のうち、t/日の単位で示されるもの,実数型(Real)
KsjTmplt-P15.html,1,屋内面積(P15_006),保管施設の「屋内面積」,実数型(Real)
KsjTmplt-P15.html,1,屋外面積(P15_007),保管施設の「屋外面積」,実数型(Real)
KsjTmplt-P15.html,1,全体容量(P15_008),最終処分場の「全体容量（m3）」,実数型(Real)
KsjTmplt-P15.html,1,処理能力（kL/日）(P15_009),廃棄物処理能力のうち、kL/日の単位で示されるもの,実数型(Real)
KsjTmplt-P15.html,1,計画最大汚水量(P15_010),コミュニティプラントの処理能力「計画最大汚水量（m3/日）」,実数型(Real)
KsjTmplt-P15.html,1,処理物(P15_011),廃棄物処理施設が処理できる対象物,文字列型(CharacterString)
KsjTmplt-P15.html,1,処理方式(P15_012),廃棄物処理施設の処理方式,文字列型(CharacterString)
KsjTmplt-P15.html,1,炉形式(P15_013),廃棄物処理施設の焼却施設の炉形式,文字列型(CharacterString)
KsjTmplt-P15.html,1,発電能力(P15_014),焼却施設の発電能力（kw）,実数型(Real)
KsjTmplt-P15.html,2,地点,産業廃棄物処理施設の中心位置を示す地点。,点型(GM_Point)
KsjTmplt-P15.html,2,事業者名(P15_015),廃棄物処理施設の名称,文字列型(CharacterString)
KsjTmplt-P15.html,2,所在地(P15_016),廃棄物処理施設の住所,文字列型(CharacterString)
KsjTmplt-P15.html,2,産廃施設種別(P15_017),産廃施設コード,産廃施設コード中間処理施設=1、最終処理施設=2
KsjTmplt-P15.html,2,特別管理(P15_018),特別管理コード,特別管理コード特別管理産業廃棄物処理以外=0、特別管理産業廃棄物処理=1
KsjTmplt-P15.html,2,取扱品目1〜15(P15_019〜033),産業廃棄物処理施設が取り扱える品目１,文字列型(CharacterString)
KsjTmplt-P16.html,1,研究機関位置,原典資料を基に特定した研究機関の代表的な位置,点型(GM_Point)
KsjTmplt-P16.html,2,名称(P16_001),研究機関の名称,文字列型(CharacterString)
KsjTmplt-P16.html,2,主体コード(P16_002),研究機関の設立主体,数値型(Decimal)コードリスト「主体コードリスト」
KsjTmplt-P16.html,2,都道府県コード(P16_003),地方公共団体コード,数値型(Decimal)
KsjTmplt-P16.html,2,所在地(P16_004),研究機関の所在地,文字列型(CharacterString)
KsjTmplt-P16.html,2,ID(P16_005),研究機関のID,文字列型(CharacterString)
KsjTmplt-P16.html,2,原典1(P16_006),"原典資料が「当該研究機関が公開している情報」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典2(P16_007),"原典資料が「ReaDリスト」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典3(P16_008),"原典資料が「J-SBIRリスト」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典4(P16_009),"原典資料が「都道府県への問い合わせによる資料」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典5(P16_010),"原典資料が「KAKENリスト」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典6(P16_011),"原典資料が「日本学術振興会リスト」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典7(P16_012),"原典資料が「独立行政法人一覧」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典8(P16_013),"原典資料が「大学共同利用機関法人」の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,原典9(P16_014),"原典資料がその他の場合""1""",数値型(Decimal)
KsjTmplt-P16.html,2,備考1-12(P16_015〜026),研究分野等の備考,文字列型(CharacterString)
KsjTmplt-P17.html,1,位置,消防施設の位置,点型(GM_Point)
KsjTmplt-P17.html,1,名称(P17_001),消防施設の名称,文字列型(CharacterString)
KsjTmplt-P17.html,1,行政コード(P17_002),都道府県コードと市区町村コードからなる、行政区を特定するためのコード。,コードリスト「行政コード」
KsjTmplt-P17.html,1,種別コード(P17_003),消防施設の区分。各消防本部で施設区分が異なるため、H21年度版「全国消防便覧」から判断。,コードリスト「種別コード」消防本部=1、消防署=2、分署・出張所=3
KsjTmplt-P17.html,1,所在地(P17_004),消防施設の所在地,文字列型(CharacterString)
KsjTmplt-P17.html,2,範囲,管轄範囲,曲面型(GM_Surface)
KsjTmplt-P17.html,2,名称(P17_005),当該管轄の消防署名または「常備消防未設置」,文字列型(CharacterString)
KsjTmplt-P17.html,2,管轄範囲（1〜n）(P17_006〜),各消防署の管轄範囲を記載（町丁目）。,文字列型(CharacterString)
KsjTmplt-P18.html,1,位置,警察施設の位置,点型(GM_Point)
KsjTmplt-P18.html,1,名称(P18_001),警察施設の名称,文字列型(CharacterString)
KsjTmplt-P18.html,1,行政コード(P18_002),都道府県コードと市区町村コードからなる、行政区を特定するためのコード。,コードリスト「行政コード」
KsjTmplt-P18.html,1,種別コード(P18_003),警察施設の区分。,コードリスト「種別コード」
KsjTmplt-P18.html,1,所在地(P18_004),警察施設の所在地,文字列型(CharacterString)
KsjTmplt-P18.html,2,範囲,管轄範囲,曲面型(GM_Surface)
KsjTmplt-P18.html,2,名称(P18_005),警察施設の名称,文字列型(CharacterString)
KsjTmplt-P18.html,2,管轄範囲（1〜n）(P18_006〜),各警察署の管轄範囲を記載（町丁目）。,文字列型(CharacterString)
KsjTmplt-P19.html,1,地点,資源の位置。,点型（GM_Point）
KsjTmplt-P19.html,1,地域資源ID(P19_001),"当該施設に付与される固有のID都道府県コード2桁＋自然景観資源分類コード4桁＋
自然環境情報図の対照表の個別番号を3桁で表示した番号",文字列型（CharacterString）
KsjTmplt-P19.html,1,都道府県コード(P19_002),地域資源の代表地点が所在する都道府県のコード,コードリスト「都道府県コード」
KsjTmplt-P19.html,1,都道府県名(P19_003),地域資源の代表地点が所在する都道府県の名称,文字列型（CharacterString）
KsjTmplt-P19.html,1,類型コード(P19_004),陸系資源、水系資源に区分される自然景観資源の大分類コード,コードリスト「類型コード」
KsjTmplt-P19.html,1,類型名(P19_005),陸系資源、水系資源に区分される自然景観資源の大分類の名称,文字列型（CharacterString）
KsjTmplt-P19.html,1,自然景観資源分類コード(P19_006),類型コードと各分類における連番が組み合わされた自然景観資源のコード,コードリスト「自然景観資源分類コード」
KsjTmplt-P19.html,1,自然景観資源分類名(P19_007),自然景観資源の小分類の名称,文字列型（CharacterString）
